Campaign_ID,Campaign_Type,Target_Audience,Duration,Channel_Used,Impressions,Clicks,Leads,Conversions,Revenue,Acquisition_Cost,ROI,Language,Engagement_Score,Customer_Segment,Date,ROI_Flag,Audience_Segment_Match,Channel_Count,Month,Month_Number,Quarter,Weekday,Channel_Combo,Duration_Bucket,CTR,Lead_Rate,Conversion_Rate,Impression_To_Conversion,Revenue_Per_Click,Revenue_Per_Conversion,Cost_Per_Conversion,Profit,Profitable_Flag
NY-CMP-23014,Email,College Students,22,"Email, WhatsApp",93011,2861,1189,381,136398,261.58,0.37,English,4.76,Premium Shoppers,2024-07-14,Profitable,False,2,July,7,Q3,Sunday,"Email, WhatsApp",Long,0.030759802603993077,0.41558895491087033,0.32043734230445753,0.004096289686166152,47.674938832576025,358.0,0.6865616797900262,136136.42,1
NY-CMP-27689,Email,Working Women,9,"WhatsApp, Google, Email",43778,1576,647,245,49735,394.17,-0.48,Tamil,5.64,Working Women,2024-07-14,Loss-Making,True,3,July,7,Q3,Sunday,"Email, Google, WhatsApp",Short,0.035999817259810864,0.41053299492385786,0.3786707882534776,0.005596418292292933,31.55774111675127,203.0,1.608857142857143,49340.83,0
NY-CMP-21683,Email,Working Women,25,"Google, Instagram, YouTube",63946,8432,2359,1260,343980,172.26,0.58,Bengali,18.85,College Students,2024-07-14,Profitable,False,3,July,7,Q3,Sunday,"Google, Instagram, YouTube",Long,0.1318612579363838,0.2797675521821632,0.5341246290801187,0.01970412535576893,40.79459203036053,273.0,0.1367142857142857,343807.74,1
NY-CMP-40011,Email,Youth,16,"Facebook, WhatsApp",37517,1906,592,381,131445,226.84,0.52,English,7.67,Working Women,2024-07-14,Profitable,False,2,July,7,Q3,Sunday,"Facebook, WhatsApp",Medium,0.050803635685156064,0.310598111227702,0.643581081081081,0.010155396220380095,68.96379853095488,345.0,0.5953805774278216,131218.16,1
NY-CMP-36769,Email,Youth,12,"YouTube, Facebook",40110,4419,2495,1510,572290,168.01,1.26,English,21.0,Working Women,2024-07-14,Profitable,False,2,July,7,Q3,Sunday,"Facebook, YouTube",Medium,0.11017202692595363,0.5646073772346685,0.6052104208416834,0.03764647220144603,129.50667571848834,379.0,0.11126490066225166,572121.99,1
NY-CMP-50809,Email,Tier 2 City Customers,26,"YouTube, WhatsApp, Google",47928,1253,509,264,157872,547.87,0.09,Bengali,4.23,Working Women,2024-07-14,Profitable,False,3,July,7,Q3,Sunday,"Google, WhatsApp, YouTube",Long,0.02614338173927558,0.4062250598563448,0.518664047151277,0.005508262393590386,125.99521149241819,598.0,2.0752651515151515,157324.13,1
NY-CMP-21322,Email,Working Women,22,"YouTube, Facebook, WhatsApp",93618,4321,1331,480,255360,536.94,-0.01,Hindi,6.55,Tier 2 City Customers,2024-07-14,Loss-Making,False,3,July,7,Q3,Sunday,"Facebook, WhatsApp, YouTube",Long,0.04615565382725544,0.3080305484841472,0.3606311044327573,0.005127219124527334,59.09743115019671,532.0,1.1186250000000002,254823.06,0
NY-CMP-20983,Email,Tier 2 City Customers,22,"Instagram, YouTube",81698,6016,3215,1090,674710,221.34,1.8,Tamil,12.63,College Students,2024-07-14,Profitable,False,2,July,7,Q3,Sunday,"Instagram, YouTube",Long,0.07363705353864232,0.534408244680851,0.3390357698289269,0.01334181987319151,112.15259308510639,619.0,0.20306422018348624,674488.66,1
NY-CMP-48987,Email,Premium Shoppers,27,"Instagram, Google",34881,4357,2016,615,201105,201.6,0.62,Bengali,20.03,Premium Shoppers,2024-07-14,Profitable,True,2,July,7,Q3,Sunday,"Google, Instagram",Long,0.1249104096786216,0.46270369520312143,0.30505952380952384,0.017631375247269286,46.1567592380078,327.0,0.3278048780487805,200903.4,1
NY-CMP-55620,Email,Youth,21,"YouTube, Facebook",57728,7104,2750,2077,1102887,69.63,6.63,Bengali,20.67,Tier 2 City Customers,2024-07-14,Profitable,False,2,July,7,Q3,Sunday,"Facebook, YouTube",Long,0.12305986696230599,0.38710585585585583,0.7552727272727273,0.03597907427937916,155.2487331081081,531.0,0.03352431391429947,1102817.37,1
NY-CMP-40510,Email,Youth,21,Google,14089,1945,519,386,138188,144.35,1.48,Hindi,20.23,Working Women,2024-07-14,Profitable,False,1,July,7,Q3,Sunday,Google,Long,0.13805096174320391,0.2668380462724936,0.74373795761079,0.0273972602739726,71.0478149100257,358.0,0.3739637305699482,138043.65,1
NY-CMP-7895,Email,Premium Shoppers,10,"YouTube, Facebook, Email",27727,1844,1024,682,387376,165.79,2.43,Tamil,12.8,College Students,2024-07-14,Profitable,False,3,July,7,Q3,Sunday,"Email, Facebook, YouTube",Short,0.06650557218595593,0.5553145336225597,0.666015625,0.02459696324881884,210.07375271149675,568.0,0.24309384164222872,387210.21,1
NY-CMP-13655,Email,Premium Shoppers,6,"Google, WhatsApp",59943,8827,4665,3038,671398,96.86,1.28,English,27.58,Youth,2024-07-14,Profitable,False,2,July,7,Q3,Sunday,"Google, WhatsApp",Short,0.14725656039904575,0.5284921264302708,0.6512325830653805,0.050681480740036366,76.0618556701031,221.0,0.031882817643186304,671301.14,1
NY-CMP-42165,Email,Working Women,21,"Email, Facebook, Instagram",51302,3880,1230,885,407100,313.29,0.47,Bengali,11.69,Tier 2 City Customers,2024-07-14,Profitable,False,3,July,7,Q3,Sunday,"Email, Facebook, Instagram",Long,0.07563057970449495,0.3170103092783505,0.7195121951219512,0.01725078944290671,104.92268041237114,460.0,0.35400000000000004,406786.71,1
NY-CMP-16629,Email,Premium Shoppers,7,"Email, YouTube",12493,395,157,100,57800,919.58,-0.37,Hindi,5.22,Premium Shoppers,2024-07-14,Loss-Making,True,2,July,7,Q3,Sunday,"Email, YouTube",Short,0.03161770591531257,0.39746835443037976,0.6369426751592356,0.008004482510205715,146.32911392405063,578.0,9.1958,56880.42,0
NY-CMP-26128,Email,Premium Shoppers,13,"WhatsApp, YouTube, Google",16573,754,230,175,45325,657.88,-0.61,Bengali,6.99,Working Women,2024-07-14,Loss-Making,False,3,July,7,Q3,Sunday,"Google, WhatsApp, YouTube",Medium,0.04549568575393713,0.3050397877984085,0.7608695652173914,0.010559343510529173,60.11273209549071,259.0,3.759314285714286,44667.12,0
NY-CMP-42310,Email,Youth,19,"Instagram, Google, YouTube",87069,7582,4499,3387,2374287,22.42,30.26,Hindi,17.77,Youth,2024-07-14,Profitable,True,3,July,7,Q3,Sunday,"Google, Instagram, YouTube",Medium,0.08708036155233206,0.5933790556581376,0.7528339631029117,0.03890018261378907,313.14785017145874,701.0,0.006619427221730145,2374264.58,1
NY-CMP-50002,Email,Tier 2 City Customers,19,"Instagram, Google, Facebook",65876,4859,1648,965,569350,265.52,1.22,English,11.34,Working Women,2024-07-14,Profitable,False,3,July,7,Q3,Sunday,"Facebook, Google, Instagram",Medium,0.0737597911227154,0.33916443712698086,0.5855582524271845,0.014648733985062846,117.17431570281951,590.0,0.2751502590673575,569084.48,1
NY-CMP-19605,Email,Working Women,9,YouTube,82505,4817,1203,399,275709,311.68,1.22,English,7.78,College Students,2024-07-14,Profitable,False,1,July,7,Q3,Sunday,YouTube,Short,0.058384340343009516,0.24974050238737805,0.3316708229426434,0.004836070541179322,57.236661822711234,691.0,0.7811528822055138,275397.32,1
NY-CMP-32274,Email,College Students,22,"WhatsApp, Instagram, YouTube",81362,7210,1746,717,317631,352.12,0.26,English,11.89,Working Women,2024-07-14,Profitable,False,3,July,7,Q3,Sunday,"Instagram, WhatsApp, YouTube",Long,0.08861630736707554,0.2421636615811373,0.4106529209621993,0.008812467736781298,44.054230235783635,443.0,0.4911018131101813,317278.88,1
NY-CMP-41294,Email,Premium Shoppers,15,"Google, YouTube",46585,3691,1077,779,200203,77.97,2.3,Hindi,11.91,College Students,2024-07-14,Profitable,False,2,July,7,Q3,Sunday,"Google, YouTube",Medium,0.07923151228936352,0.291790842590084,0.72330547818013,0.01672212085435226,54.24085613654836,257.0,0.10008985879332477,200125.03,1
NY-CMP-34257,Email,Tier 2 City Customers,30,"YouTube, WhatsApp",86162,10076,3522,1534,415714,71.11,2.81,Tamil,17.56,Premium Shoppers,2024-07-14,Profitable,False,2,July,7,Q3,Sunday,"WhatsApp, YouTube",Long,0.116942503655904,0.3495434696308059,0.4355479840999432,0.017803672152456998,41.257840412862244,271.0,0.04635593220338983,415642.89,1
NY-CMP-34638,Email,Youth,28,"WhatsApp, Facebook",39963,5569,1220,482,138334,255.59,0.12,Hindi,18.19,Premium Shoppers,2024-07-14,Profitable,False,2,July,7,Q3,Sunday,"Facebook, WhatsApp",Long,0.1393539023596827,0.21906985096067516,0.3950819672131147,0.01206115656982709,24.840007182618063,287.0,0.5302697095435684,138078.41,1
NY-CMP-20215,Email,Tier 2 City Customers,7,"YouTube, Google, Email",44097,3133,1358,840,634200,197.11,2.83,English,12.09,Premium Shoppers,2024-07-15,Profitable,False,3,July,7,Q3,Monday,"Email, Google, YouTube",Short,0.07104791709186566,0.4334503670603256,0.6185567010309279,0.019048914892169536,202.4257899776572,755.0,0.23465476190476192,634002.89,1
NY-CMP-46368,Email,Premium Shoppers,22,"Instagram, WhatsApp, YouTube",61145,4578,1631,1208,839560,51.47,12.5,English,12.13,Working Women,2024-07-15,Profitable,False,3,July,7,Q3,Monday,"Instagram, WhatsApp, YouTube",Long,0.0748712077847739,0.3562691131498471,0.7406499080318822,0.019756316951508708,183.390126692879,695.0,0.04260761589403973,839508.53,1
NY-CMP-32094,Email,Youth,10,"Email, Instagram",45237,3471,937,448,138432,171.17,0.81,Bengali,10.73,Premium Shoppers,2024-07-15,Profitable,False,2,July,7,Q3,Monday,"Email, Instagram",Short,0.07672922607599973,0.26995102276001154,0.4781216648879402,0.009903397661206535,39.88245462402766,309.0,0.38207589285714283,138260.83,1
NY-CMP-43361,Email,Working Women,23,"WhatsApp, YouTube, Instagram",28391,1603,487,213,43026,1270.76,-0.84,Hindi,8.11,Tier 2 City Customers,2024-07-15,Loss-Making,False,3,July,7,Q3,Monday,"Instagram, WhatsApp, YouTube",Long,0.05646155471804445,0.3038053649407361,0.43737166324435317,0.007502377514000916,26.840923268870867,202.0,5.9660093896713615,41755.24,0
NY-CMP-49211,Email,Youth,27,"Google, WhatsApp",83705,4834,1978,608,441408,155.21,3.68,Bengali,8.86,Tier 2 City Customers,2024-07-15,Profitable,False,2,July,7,Q3,Monday,"Google, WhatsApp",Long,0.05775043306851443,0.4091849400082747,0.30738119312436807,0.007263604324711785,91.31319817956144,726.0,0.2552796052631579,441252.79,1
NY-CMP-14171,Email,Premium Shoppers,13,YouTube,52305,6514,2366,1867,651583,132.79,1.63,Hindi,20.55,Working Women,2024-07-15,Profitable,False,1,July,7,Q3,Monday,YouTube,Medium,0.12453876302456744,0.3632176849861836,0.7890955198647507,0.035694484274925914,100.02809333742708,349.0,0.07112479914301018,651450.21,1
NY-CMP-25319,Email,Working Women,30,Google,61367,7283,3459,1387,748980,54.83,8.85,Hindi,19.76,Premium Shoppers,2024-07-15,Profitable,False,1,July,7,Q3,Monday,Google,Long,0.11867942053546694,0.4749416449265413,0.40098294304712345,0.022601724053644467,102.83948922147466,540.0,0.03953136265320836,748925.17,1
NY-CMP-30362,Email,College Students,28,"WhatsApp, Email",68341,2201,595,225,64575,996.97,-0.71,Bengali,4.42,Working Women,2024-07-15,Loss-Making,False,2,July,7,Q3,Monday,"Email, WhatsApp",Long,0.03220614272545032,0.27033166742389825,0.37815126050420167,0.003292313545309551,29.33893684688778,287.0,4.430977777777778,63578.03,0
NY-CMP-8155,Email,College Students,21,"YouTube, Email, WhatsApp",77291,10655,6188,3783,2890212,53.85,13.19,English,26.69,Youth,2024-07-15,Profitable,False,3,July,7,Q3,Monday,"Email, WhatsApp, YouTube",Long,0.13785563649066515,0.5807602064758329,0.6113445378151261,0.048944896559754696,271.25405912717036,764.0,0.014234734337827121,2890158.15,1
NY-CMP-12118,Email,College Students,29,"Instagram, WhatsApp, Google",80354,11730,4246,3105,2282175,21.24,33.6,Bengali,23.75,Working Women,2024-07-15,Profitable,False,3,July,7,Q3,Monday,"Google, Instagram, WhatsApp",Long,0.14597904273589368,0.3619778346121057,0.7312764955252002,0.03864151131244244,194.55882352941177,735.0,0.006840579710144927,2282153.76,1
NY-CMP-35209,Email,Premium Shoppers,12,Facebook,49305,6511,2041,1312,961696,187.19,2.92,Tamil,20.01,Youth,2024-07-15,Profitable,False,1,July,7,Q3,Monday,Facebook,Medium,0.13205557245715444,0.3134695131316234,0.6428221460068594,0.02660987729439205,147.70327138688373,733.0,0.14267530487804878,961508.81,1
NY-CMP-37819,Email,Tier 2 City Customers,18,"Instagram, YouTube",64800,5971,1749,1133,729652,228.38,1.82,Hindi,13.66,Tier 2 City Customers,2024-07-15,Profitable,True,2,July,7,Q3,Monday,"Instagram, YouTube",Medium,0.09214506172839507,0.2929157595042706,0.6477987421383647,0.01748456790123457,122.19929660023446,644.0,0.2015710503089144,729423.62,1
NY-CMP-26397,Email,Tier 2 City Customers,19,"WhatsApp, Google, Email",66360,9116,4749,1611,507465,139.04,1.27,English,23.32,Tier 2 City Customers,2024-07-15,Profitable,True,3,July,7,Q3,Monday,"Email, Google, WhatsApp",Medium,0.13737191078963232,0.5209521720052654,0.3392293114339861,0.024276672694394215,55.667507678806494,315.0,0.0863066418373681,507325.96,1
NY-CMP-31946,Email,College Students,26,Email,40672,4189,1056,318,217194,623.84,0.09,English,13.68,College Students,2024-07-15,Profitable,True,1,July,7,Q3,Monday,Email,Long,0.10299468922108576,0.2520888040105037,0.30113636363636365,0.007818646734854445,51.84865122941036,683.0,1.9617610062893083,216570.16,1
NY-CMP-55414,Email,Tier 2 City Customers,26,Facebook,47253,4547,1306,858,450450,166.65,2.15,Hindi,14.2,Youth,2024-07-15,Profitable,False,1,July,7,Q3,Monday,Facebook,Long,0.09622669460140097,0.287222344402903,0.6569678407350689,0.018157577296679574,99.06531779195073,525.0,0.19423076923076923,450283.35,1
NY-CMP-36752,Email,Working Women,6,WhatsApp,50437,5231,1345,598,316940,318.77,0.66,Bengali,14.22,Youth,2024-07-15,Profitable,False,1,July,7,Q3,Monday,WhatsApp,Short,0.10371354362868529,0.2571210093672338,0.4446096654275093,0.011856375280052343,60.58879755304913,530.0,0.5330602006688963,316621.23,1
NY-CMP-53076,Email,Working Women,8,"WhatsApp, Email",76088,9140,5262,3811,2252301,74.05,6.98,English,23.94,Youth,2024-07-15,Profitable,False,2,July,7,Q3,Monday,"Email, WhatsApp",Short,0.12012406686994007,0.5757111597374179,0.7242493348536678,0.050086741667542845,246.42242888402626,591.0,0.019430595644187875,2252226.95,1
NY-CMP-25567,Email,Youth,25,"WhatsApp, Facebook",77261,5012,1312,801,176220,115.54,0.9,Hindi,9.22,Youth,2024-07-15,Profitable,True,2,July,7,Q3,Monday,"Facebook, WhatsApp",Long,0.06487102160210197,0.26177174780526735,0.6105182926829268,0.010367455766816375,35.15961691939346,220.0,0.1442446941323346,176104.46,1
NY-CMP-42990,Email,Premium Shoppers,9,"Google, Email, YouTube",45739,6312,2866,1184,311392,194.04,0.36,Tamil,22.65,College Students,2024-07-15,Profitable,False,3,July,7,Q3,Monday,"Email, Google, YouTube",Short,0.13800039353724391,0.45405576679340937,0.41311933007676205,0.025886005378342333,49.333333333333336,263.0,0.16388513513513514,311197.96,1
NY-CMP-34698,Email,Premium Shoppers,19,"WhatsApp, Facebook",68287,7046,3349,1968,1013520,44.13,10.67,English,18.1,Working Women,2024-07-15,Profitable,False,2,July,7,Q3,Monday,"Facebook, WhatsApp",Medium,0.1031821576581194,0.4753051376667613,0.5876381009256495,0.028819541054666335,143.84331535623048,515.0,0.02242378048780488,1013475.87,1
NY-CMP-41468,Email,Youth,11,"Google, Instagram, WhatsApp",56627,1212,328,199,56914,1316.27,-0.78,Hindi,3.07,College Students,2024-07-15,Loss-Making,False,3,July,7,Q3,Monday,"Google, Instagram, WhatsApp",Medium,0.02140321754640013,0.2706270627062706,0.6067073170731707,0.0035142246631465557,46.95874587458746,286.0,6.614422110552764,55597.73,0
NY-CMP-2423,Email,College Students,26,YouTube,53907,4274,966,549,356850,287.68,1.26,English,10.74,Premium Shoppers,2024-07-15,Profitable,False,1,July,7,Q3,Monday,YouTube,Long,0.07928469401005435,0.22601778193729527,0.5683229813664596,0.01018420613278424,83.4932147870847,650.0,0.5240072859744991,356562.32,1
NY-CMP-15547,Email,College Students,18,"Email, WhatsApp, YouTube",87414,7176,3950,2463,1443318,79.07,6.41,English,15.55,Youth,2024-07-15,Profitable,False,3,July,7,Q3,Monday,"Email, WhatsApp, YouTube",Medium,0.08209211339144759,0.5504459308807135,0.6235443037974684,0.02817626467156291,201.13127090301003,586.0,0.03210312626877791,1443238.93,1
NY-CMP-43168,Email,Premium Shoppers,6,"YouTube, Instagram, Facebook",32904,4580,1900,1358,588014,82.27,4.26,English,23.82,College Students,2024-07-15,Profitable,False,3,July,7,Q3,Monday,"Facebook, Instagram, YouTube",Short,0.13919280330658887,0.4148471615720524,0.7147368421052631,0.041271577923656697,128.38733624454147,433.0,0.060581737849779084,587931.73,1
NY-CMP-29337,Email,Youth,6,"Instagram, YouTube, Facebook",54896,2114,878,419,177656,669.84,-0.37,Tamil,6.21,College Students,2024-07-15,Loss-Making,False,3,July,7,Q3,Monday,"Facebook, Instagram, YouTube",Short,0.038509180996793936,0.4153263954588458,0.4772209567198178,0.007632614398134655,84.03784295175024,424.0,1.5986634844868737,176986.16,0
NY-CMP-33971,Email,College Students,18,"Google, Email",10548,1054,318,204,137088,1070.83,-0.37,English,14.94,Premium Shoppers,2024-07-15,Loss-Making,False,2,July,7,Q3,Monday,"Email, Google",Medium,0.09992415623814942,0.301707779886148,0.6415094339622641,0.019340159271899887,130.06451612903226,672.0,5.2491666666666665,136017.17,0
NY-CMP-28388,Email,Premium Shoppers,21,WhatsApp,39302,3107,1680,834,309414,176.54,1.1,English,14.3,College Students,2024-07-15,Profitable,False,1,July,7,Q3,Monday,WhatsApp,Long,0.07905450104320391,0.5407145156099131,0.49642857142857144,0.021220294132614115,99.58609591245575,371.0,0.21167865707434053,309237.46,1
NY-CMP-3165,Email,Tier 2 City Customers,25,Instagram,81096,8762,2189,877,502521,273.12,1.1,Tamil,14.59,Working Women,2024-07-15,Profitable,False,1,July,7,Q3,Monday,Instagram,Long,0.1080447864259643,0.24982880620862816,0.40063956144358154,0.010814343494130413,57.35231682264323,573.0,0.3114253135689852,502247.88,1
NY-CMP-6472,Email,Youth,15,Google,76861,8450,2483,1635,1258950,42.42,17.15,English,16.35,Premium Shoppers,2024-07-16,Profitable,False,1,July,7,Q3,Tuesday,Google,Medium,0.10993872054748181,0.29384615384615387,0.6584776480064438,0.021272166638477252,148.98816568047337,770.0,0.02594495412844037,1258907.58,1
NY-CMP-23380,Email,Youth,21,"YouTube, WhatsApp",22298,1400,667,408,91392,694.69,-0.68,Tamil,11.1,College Students,2024-07-16,Loss-Making,False,2,July,7,Q3,Tuesday,"WhatsApp, YouTube",Long,0.06278590008072472,0.4764285714285714,0.6116941529235382,0.018297605166382635,65.28,224.0,1.7026715686274512,90697.31,0
NY-CMP-48739,Email,Tier 2 City Customers,14,Email,67665,8994,3256,2351,1194308,114.6,3.43,Bengali,21.58,Youth,2024-07-16,Profitable,False,1,July,7,Q3,Tuesday,Email,Medium,0.13291953003768567,0.36201912386035134,0.722051597051597,0.03474469814527451,132.789415165666,508.0,0.04874521480221182,1194193.4,1
NY-CMP-46096,Email,Working Women,17,"Instagram, YouTube, WhatsApp",94374,9956,2000,1410,772680,53.01,9.34,Tamil,14.16,Working Women,2024-07-16,Profitable,True,3,July,7,Q3,Tuesday,"Instagram, WhatsApp, YouTube",Medium,0.10549515756458347,0.2008838891120932,0.705,0.014940555661516943,77.60948171956609,548.0,0.03759574468085106,772626.99,1
NY-CMP-49386,Email,Tier 2 City Customers,23,"Google, Facebook",98785,3557,1614,550,121550,95.9,1.3,Hindi,5.79,Premium Shoppers,2024-07-16,Profitable,False,2,July,7,Q3,Tuesday,"Facebook, Google",Long,0.03600749101584249,0.45375316277762157,0.34076827757125155,0.005567646909955965,34.172055102614564,221.0,0.1743636363636364,121454.1,1
NY-CMP-6516,Email,Premium Shoppers,28,YouTube,37993,5633,1999,1570,653120,109.48,2.8,Hindi,24.22,Youth,2024-07-16,Profitable,False,1,July,7,Q3,Tuesday,YouTube,Long,0.14826415392309109,0.3548730694123913,0.7853926963481741,0.0413234016792567,115.9453222084147,416.0,0.06973248407643312,653010.52,1
NY-CMP-14942,Email,Premium Shoppers,17,"Google, YouTube, WhatsApp",83328,12085,6542,3484,2501512,25.27,27.42,Hindi,26.53,Working Women,2024-07-16,Profitable,False,3,July,7,Q3,Tuesday,"Google, WhatsApp, YouTube",Medium,0.14502928187403993,0.5413322300372363,0.5325588505044329,0.04181067588325653,206.9931319817956,718.0,0.0072531572904707235,2501486.73,1
NY-CMP-24906,Email,Youth,26,Instagram,34749,1200,499,385,257565,241.96,1.76,Bengali,6.0,Premium Shoppers,2024-07-16,Profitable,False,1,July,7,Q3,Tuesday,Instagram,Long,0.0345333678667012,0.41583333333333333,0.7715430861723447,0.011079455523899969,214.6375,669.0,0.6284675324675325,257323.04,1
